Date,Open,High,Low,Close,Adj Close,Volume
2022-12-15,118.330002,118.629997,114.010002,116.150002,116.150002,34531000
2022-12-16,120.230003,123.309998,118.820000,119.430000,119.430000,67064000
2022-12-19,116.830002,117.800003,114.330002,114.480003,114.480003,29769900
2022-12-20,113.260002,117.330002,112.459999,117.089996,117.089996,28742500
2022-12-21,116.699997,120.339996,115.620003,119.760002,119.760002,20392800
2022-12-22,117.199997,118.620003,114.379997,117.120003,117.120003,23618100
2022-12-23,116.029999,118.180000,115.540001,118.040001,118.040001,17796600
2022-12-27,117.930000,118.599998,116.050003,116.879997,116.879997,21392300
2022-12-28,116.250000,118.150002,115.510002,115.620003,115.620003,19612500
2022-12-29,116.400002,121.029999,115.769997,120.260002,120.260002,22366200
2022-12-30,118.160004,120.419998,117.739998,120.339996,120.339996,19492100
2023-01-03,122.820000,126.370003,122.279999,124.739998,124.739998,35528500
2023-01-04,127.379997,129.050003,125.849998,127.370003,127.370003,32397100
2023-01-05,126.129997,128.520004,124.540001,126.940002,126.940002,25447100
2023-01-06,128.970001,130.330002,126.040001,130.020004,130.020004,27567600
2023-01-09,131.160004,132.949997,129.279999,129.470001,129.470001,26649100
2023-01-10,127.269997,133.440002,127.150002,132.990005,132.990005,28684400
2023-01-11,130.960007,133.850006,130.339996,132.889999,132.889999,25423000
2023-01-12,133.440002,137.679993,131.759995,136.710007,136.710007,30757700
2023-01-13,134.970001,137.389999,134.839996,136.979996,136.979996,22410700
