Date,Open,High,Low,Close,Adj Close,Volume
2022-03-10,86.089996,87.360001,85.599998,87.160004,85.568291,9114300
2022-03-11,88.349998,88.809998,82.540001,82.730003,81.219193,15351700
2022-03-14,82.320000,82.339996,78.919998,79.290001,77.842003,18199300
2022-03-15,80.500000,83.440002,80.279999,83.120003,81.602066,12542300
2022-03-16,88.010002,90.089996,85.620003,87.410004,85.813721,21207900
2022-03-17,87.459999,87.949997,86.010002,87.660004,86.059158,8554200
2022-03-18,86.120003,89.750000,84.980003,89.599998,87.963722,23784200
2022-03-21,89.610001,89.720001,85.970001,86.860001,85.273758,11925300
2022-03-22,87.400002,89.099998,87.150002,87.889999,86.284958,8447400
2022-03-23,87.360001,87.709999,86.099998,86.220001,84.645454,7670500
2022-03-24,86.830002,87.150002,85.559998,87.120003,85.529015,6163400
2022-03-25,87.389999,87.669998,86.220001,87.449997,85.852989,7048100
2022-03-28,87.480003,88.419998,86.750000,88.379997,86.766006,5981000
2022-03-29,89.699997,91.900002,89.660004,91.230003,89.563965,8963200
2022-03-30,90.750000,91.540001,90.400002,91.029999,89.367607,8122100
2022-03-31,91.320000,92.629997,90.970001,90.970001,89.308708,11306100
2022-04-01,91.500000,91.889999,90.480003,91.489998,89.819206,6516300
2022-04-04,87.889999,88.459999,86.180000,88.089996,86.481300,16243100
2022-04-05,86.559998,86.620003,83.820000,84.120003,82.583801,17525800
2022-04-06,83.650002,83.889999,82.070000,83.360001,81.837677,10567000
2022-04-07,82.989998,83.500000,81.449997,83.120003,81.602066,10869100
2022-04-08,83.190002,83.190002,81.339996,81.519997,80.031281,9286800
2022-04-11,80.879997,81.739998,80.290001,80.680000,79.206619,8623200
2022-04-12,80.830002,81.269997,79.650002,79.790001,78.332878,8472500
2022-04-13,79.879997,81.309998,79.610001,80.919998,79.442238,8604400
2022-04-14,80.750000,81.080002,79.250000,79.500000,78.048172,9567200
2022-04-18,79.040001,79.970001,78.879997,79.599998,78.146347,7797300
2022-04-19,79.620003,81.540001,79.410004,81.220001,79.736755,8622100
2022-04-20,81.309998,81.519997,80.000000,80.169998,78.705940,8368800
2022-04-21,81.050003,81.190002,78.730003,78.959999,77.518028,8152500
2022-04-22,78.889999,79.480003,77.779999,77.919998,76.497025,10315500
2022-04-25,77.379997,78.080002,76.730003,77.980003,76.555931,10259000
2022-04-26,77.489998,77.580002,75.629997,75.629997,74.248840,8800500
2022-04-27,75.379997,76.430000,74.680000,74.739998,73.375099,8467300
2022-04-28,75.620003,77.099998,74.860001,76.580002,75.181496,8818500
2022-04-29,76.019997,76.769997,74.480003,74.639999,73.276932,9199300
2022-05-02,75.250000,75.720001,73.470001,75.370003,73.993599,12379000
2022-05-03,75.720001,75.790001,73.379997,74.330002,72.972588,15570100
2022-05-04,79.309998,82.870003,77.919998,81.639999,80.149086,30199700
2022-05-05,80.430000,81.220001,77.129997,77.480003,76.065071,19114700
2022-05-06,77.029999,77.199997,75.209999,76.519997,75.122597,11165800
2022-05-09,75.239998,76.550003,73.330002,73.489998,72.147926,12863600
2022-05-10,74.849998,75.050003,71.610001,71.860001,70.547691,14085900
2022-05-11,71.550003,71.949997,69.959999,70.059998,68.780556,12118100
2022-05-12,69.150002,70.029999,68.389999,69.900002,69.106819,15460600
2022-05-13,71.879997,75.730003,71.879997,75.599998,74.742142,18156300
2022-05-16,74.940002,75.440002,72.309998,72.419998,71.598228,11435300
2022-05-17,74.010002,74.349998,72.839996,73.720001,72.883476,12454500
2022-05-18,73.150002,73.540001,70.779999,71.279999,70.471153,10576500
2022-05-19,71.099998,72.419998,70.330002,71.930000,71.113792,11193700
2022-05-20,72.879997,73.430000,71.459999,73.389999,72.557220,15941800
2022-05-23,73.730003,74.269997,72.570000,73.419998,72.586876,10741900
2022-05-24,72.970001,73.330002,71.269997,72.720001,71.894821,9227700
2022-05-25,72.720001,73.500000,71.930000,72.480003,71.657547,8344400
2022-05-26,72.949997,74.769997,72.870003,74.489998,73.644730,8940900
2022-05-27,75.230003,76.720001,75.150002,76.709999,75.839539,8498400
2022-05-31,76.970001,79.660004,76.550003,78.500000,77.609238,23361800
2022-06-01,78.750000,78.879997,76.050003,76.279999,75.414421,7579000
2022-06-02,76.540001,79.500000,75.849998,79.419998,78.518791,10241500
2022-06-03,79.000000,79.900002,78.320000,79.050003,78.153000,10415700
2022-06-06,79.699997,81.300003,78.529999,78.980003,78.083786,7239400
2022-06-07,78.570000,79.750000,78.260002,79.470001,78.568230,5517100
2022-06-08,78.900002,79.769997,78.260002,78.470001,77.579575,5178300
2022-06-09,77.970001,80.269997,77.730003,78.910004,78.014587,13248100
2022-06-10,77.019997,77.790001,75.660004,75.669998,74.811340,8694300
2022-06-13,73.089996,74.010002,71.910004,72.360001,71.538902,9282800
2022-06-14,72.849998,73.839996,71.529999,72.309998,71.489471,7635600
2022-06-15,73.250000,75.269997,73.110001,74.190002,73.348145,7682300
2022-06-16,72.430000,72.610001,70.349998,70.949997,70.144905,10147000
2022-06-17,71.080002,72.440002,70.769997,71.870003,71.054466,9824300
2022-06-21,73.059998,73.169998,72.029999,72.959999,72.132095,7872500
2022-06-22,72.370003,73.820000,72.220001,73.300003,72.468239,6702200
2022-06-23,73.860001,75.360001,73.510002,75.199997,74.346672,6586400
2022-06-24,75.660004,78.150002,75.550003,78.110001,77.223663,18012000
2022-06-27,78.000000,78.440002,77.269997,77.680000,76.798538,6672200
2022-06-28,78.389999,79.889999,76.190002,76.339996,75.473747,7206400
2022-06-29,76.209999,77.150002,75.639999,76.430000,75.562721,8983900
2022-06-30,76.010002,76.879997,74.870003,76.389999,75.523178,6781100
2022-07-01,76.730003,79.470001,76.540001,79.260002,78.360611,7539200
2022-07-05,78.019997,79.550003,77.360001,79.519997,78.617661,8087800
2022-07-06,79.830002,80.470001,78.180000,78.860001,77.965149,4652800
2022-07-07,78.809998,79.650002,78.370003,79.239998,78.340828,5395600
2022-07-08,78.690002,79.629997,78.269997,79.279999,78.380386,3927100
2022-07-11,78.849998,79.050003,77.430000,77.900002,77.016045,5351500
2022-07-12,78.360001,79.440002,77.379997,77.760002,76.877632,5393400
2022-07-13,75.989998,78.540001,75.730003,77.919998,77.035812,3897500
2022-07-14,77.089996,78.370003,76.809998,78.199997,77.312630,4504500
2022-07-15,78.610001,80.209999,78.610001,79.620003,78.716530,5584100
2022-07-18,80.029999,81.669998,80.000000,80.230003,79.319603,6768800
2022-07-19,81.110001,82.669998,80.910004,82.550003,81.613274,5949200
2022-07-20,82.480003,83.470001,81.889999,83.269997,82.325104,6850600
2022-07-21,82.949997,83.610001,82.650002,83.540001,82.592049,7695300
2022-07-22,84.160004,84.430000,82.839996,83.589996,82.641472,6283600
2022-07-25,83.589996,83.699997,81.040001,81.500000,80.575195,5861100
2022-07-26,81.220001,81.419998,80.000000,80.309998,79.398689,6587000
2022-07-27,81.230003,83.410004,81.120003,82.959999,82.018623,6372600
2022-07-28,83.190002,84.889999,82.820000,84.669998,83.709213,5594600
2022-07-29,84.599998,84.980003,83.930000,84.779999,83.817970,5802700
2022-08-01,84.190002,85.589996,84.029999,84.910004,83.946503,7313700
2022-08-02,84.699997,85.139999,83.620003,83.709999,82.760117,7254700
2022-08-03,86.010002,87.970001,83.910004,87.269997,86.279716,12915700
2022-08-04,87.209999,88.279999,86.570000,86.879997,85.894135,7086700
2022-08-05,85.760002,86.150002,84.919998,85.730003,84.757202,4835100
2022-08-08,86.150002,86.860001,85.419998,85.720001,84.747307,4878400
2022-08-09,85.739998,85.830002,84.459999,84.839996,83.877289,3498400
2022-08-10,86.500000,86.900002,86.089996,86.489998,85.508560,5072300
2022-08-11,86.940002,87.550003,86.500000,87.269997,86.771309,5595700
2022-08-12,87.309998,88.400002,87.190002,88.309998,87.805367,5154000
2022-08-15,88.110001,89.250000,88.010002,89.160004,88.650520,5601000
2022-08-16,88.779999,89.930000,88.540001,89.400002,88.889145,4580800
2022-08-17,88.400002,89.000000,87.860001,88.349998,87.845139,3831300
2022-08-18,88.029999,88.779999,87.680000,88.550003,88.043999,3428300
2022-08-19,87.769997,87.970001,86.550003,86.919998,86.423309,4597700
2022-08-22,85.379997,85.550003,84.339996,84.949997,84.464569,5915200
2022-08-23,84.849998,85.610001,84.580002,84.690002,84.206062,4560400
2022-08-24,84.760002,86.480003,84.480003,86.050003,85.558289,4386000
2022-08-25,86.349998,87.629997,86.300003,87.389999,86.890625,4236300
2022-08-26,87.510002,87.989998,83.959999,84.059998,83.579651,6674900
2022-08-29,83.199997,84.660004,83.040001,84.120003,83.639313,5035500
2022-08-30,84.180000,85.019997,82.690002,83.410004,82.933372,6812500
2022-08-31,83.870003,84.760002,83.650002,84.070000,83.589600,6570100
2022-09-01,83.699997,85.470001,82.930000,85.400002,84.912003,7556800
2022-09-02,85.470001,85.769997,82.550003,82.940002,82.466057,10336800
2022-09-06,83.070000,84.620003,81.669998,84.519997,84.037025,11062800
2022-09-07,85.110001,88.620003,84.919998,88.309998,87.805367,9946800
2022-09-08,87.300003,89.480003,87.160004,89.459999,88.948799,7721100
2022-09-09,89.500000,89.949997,88.639999,88.690002,88.183205,7094600
2022-09-12,89.769997,90.379997,88.540001,89.070000,88.561028,9078900
2022-09-13,86.720001,89.300003,86.070000,87.839996,87.338051,16033600
2022-09-14,89.570000,93.480003,89.510002,92.699997,92.170280,24320600
2022-09-15,92.089996,93.150002,91.730003,92.220001,91.693031,11052400
2022-09-16,91.150002,92.099998,90.650002,91.309998,90.788223,11987600
2022-09-19,90.889999,92.550003,90.830002,92.139999,91.613487,6287000
2022-09-20,91.660004,92.019997,90.099998,90.790001,90.271202,6560000
2022-09-21,91.290001,91.519997,88.570000,88.599998,88.093712,8806800
2022-09-22,88.000000,88.019997,84.379997,84.699997,84.215996,9953000
2022-09-23,83.900002,84.440002,83.230003,84.169998,83.689026,7153200
2022-09-26,84.309998,86.029999,84.279999,84.809998,84.325371,7583500
2022-09-27,85.970001,86.500000,83.169998,84.279999,83.798401,8628800
2022-09-28,84.680000,87.480003,84.250000,87.110001,86.612228,7850800
2022-09-29,86.809998,87.339996,85.610001,86.570000,86.075310,6881500
2022-09-30,86.570000,86.699997,84.150002,84.260002,83.778519,7737500
2022-10-03,84.750000,86.220001,83.800003,85.620003,85.130745,6739900
2022-10-04,87.089996,88.949997,86.860001,88.510002,88.004227,5982400
2022-10-05,87.730003,90.639999,87.550003,90.120003,89.605034,7980800
2022-10-06,90.190002,90.900002,89.260002,89.349998,88.839424,6893800
2022-10-07,88.540001,88.900002,86.300003,87.029999,86.532684,6606400
2022-10-10,87.010002,87.570000,86.129997,87.059998,86.562508,5092400
2022-10-11,86.709999,87.199997,85.639999,86.209999,85.717369,5531300
2022-10-12,87.000000,88.059998,86.410004,86.870003,86.373604,5261900
2022-10-13,85.089996,89.970001,84.709999,89.370003,88.859314,7616600
2022-10-14,90.010002,90.699997,86.239998,86.370003,85.876457,6315200
2022-10-17,87.900002,89.220001,87.809998,88.900002,88.391998,6255300
2022-10-18,90.110001,90.470001,88.080002,88.959999,88.451653,5484400
2022-10-19,88.389999,89.129997,87.010002,87.519997,87.019882,6473400
2022-10-20,87.330002,88.230003,86.470001,86.790001,86.294060,4540700
2022-10-21,87.000000,88.970001,86.559998,88.610001,88.103653,9088800
2022-10-24,86.900002,87.510002,82.430000,83.760002,83.281372,16499300
2022-10-25,84.099998,86.000000,84.099998,85.209999,84.723083,10674000
2022-10-26,85.610001,88.230003,85.480003,85.889999,85.399200,9987000
2022-10-27,86.129997,86.400002,84.080002,85.279999,84.792686,9524600
2022-10-28,85.169998,87.790001,84.309998,87.099998,86.602280,8284900
2022-10-31,86.599998,87.570000,85.949997,86.589996,86.095192,7401100
2022-11-01,88.059998,88.879997,86.580002,87.099998,86.602280,6219600
2022-11-02,87.269997,88.580002,84.529999,84.580002,84.096687,7653200
2022-11-03,84.070000,85.470001,82.970001,84.680000,84.196114,8855100
2022-11-04,91.980003,93.599998,90.519997,91.860001,91.335083,20194300
2022-11-07,91.669998,92.360001,89.279999,90.449997,89.933136,10190200
2022-11-08,90.919998,93.779999,90.919998,92.750000,92.220001,9675500
2022-11-09,91.610001,92.599998,91.339996,91.629997,91.629997,6271200
2022-11-10,93.889999,96.419998,93.330002,96.260002,96.260002,10408400
2022-11-11,96.760002,98.669998,96.570000,97.379997,97.379997,8294400
2022-11-14,97.129997,98.559998,96.690002,97.419998,97.419998,8521100
2022-11-15,98.910004,99.529999,97.290001,97.830002,97.830002,6410000
2022-11-16,96.519997,97.959999,96.260002,97.070000,97.070000,5348900
2022-11-17,95.209999,97.010002,95.099998,96.970001,96.970001,5245600
2022-11-18,97.750000,98.349998,97.129997,97.949997,97.949997,5964800
2022-11-21,96.989998,98.489998,96.699997,98.320000,98.320000,4499200
2022-11-22,98.500000,98.730003,97.519997,98.430000,98.430000,5398600
2022-11-23,98.489998,100.080002,98.269997,99.519997,99.519997,5944900
2022-11-25,99.639999,99.879997,98.519997,99.559998,99.559998,2320000
2022-11-28,98.989998,100.160004,98.559998,98.660004,98.660004,5257300
2022-11-29,98.959999,99.330002,98.199997,98.660004,98.660004,4423900
2022-11-30,99.050003,102.559998,98.519997,102.199997,102.199997,15000800
2022-12-01,102.330002,103.559998,101.949997,103.370003,103.370003,7452300
2022-12-02,102.019997,105.540001,101.820000,105.050003,105.050003,7916900
2022-12-05,103.389999,104.239998,103.000000,103.550003,103.550003,9285800
2022-12-06,103.820000,104.190002,101.440002,102.080002,102.080002,8383000
2022-12-07,101.290001,102.970001,101.059998,101.870003,101.870003,4194300
2022-12-08,102.739998,103.910004,102.400002,103.739998,103.739998,5465100
2022-12-09,103.430000,103.500000,101.750000,101.790001,101.790001,7999600
2022-12-12,101.129997,102.849998,100.820000,102.699997,102.699997,5796000
2022-12-13,104.820000,105.199997,100.989998,102.110001,102.110001,7066000
2022-12-14,102.320000,103.300003,100.699997,102.190002,102.190002,5624000
2022-12-15,101.209999,101.550003,99.449997,99.989998,99.989998,7244400
2022-12-16,99.279999,99.540001,98.019997,98.830002,98.830002,13862300
2022-12-19,98.430000,98.809998,97.730003,98.300003,98.300003,5771100
2022-12-20,98.190002,98.580002,97.269997,98.000000,98.000000,4533500
2022-12-21,96.720001,99.070000,96.349998,98.669998,98.669998,5566300
2022-12-22,98.449997,98.559998,96.169998,97.760002,97.760002,4756900
2022-12-23,97.589996,98.300003,96.879997,98.269997,98.269997,3944500
2022-12-27,98.570000,99.459999,98.209999,99.199997,99.199997,4402500
2022-12-28,99.410004,99.910004,98.389999,98.599998,98.599998,3491500
2022-12-29,99.000000,100.650002,98.669998,99.769997,99.769997,3976100
2022-12-30,99.190002,99.250000,98.239998,99.199997,99.199997,3987800
2023-01-03,100.559998,101.169998,99.470001,100.830002,100.830002,6607700
2023-01-04,102.690002,104.730003,102.550003,104.459999,104.459999,8166600
2023-01-05,104.489998,105.099998,103.489998,104.430000,104.430000,5575100
2023-01-06,105.379997,107.000000,105.010002,106.690002,106.690002,9641300
2023-01-09,106.519997,106.680000,104.430000,104.739998,104.739998,10124800
2023-01-10,104.360001,106.430000,104.169998,106.000000,106.000000,4183600
2023-01-11,105.809998,106.440002,104.860001,106.300003,106.300003,5634400
2023-01-12,106.290001,106.440002,105.169998,105.849998,105.849998,4882000
2023-01-13,105.070000,107.300003,105.070000,107.230003,107.230003,5527500
